,Unnamed: 0,ID,Tweet,Emotions
317,486,2018-En-03129,Շնորհավոր Amazon Prime օրը իմ բոլոր այբբենարաններին 😆,joy
318,488,2018-En-03231,"@EspionageLove -- շուտով կանգ առեք, նրա մարմինը դողում է Կիանի գրկում թեթևությունից, ամբողջովին հեղեղված:",joy
319,489,2018-En-01682,@doranadal @JaneForRafffa #մեծ-ժպիտ #հիանալի գրառում #մեծՌաֆա #loveRafa,joy
320,490,2018-En-01326,"Հենց նոր նվեր ստացա այս հիանալի վիրտուալ օգնականի միջոցով՝ @TryEvaBot: Ցանկանու՞մ եք փորձ ունենալ: Տեղեկացրեք, կարող եմ ձեզ նվեր ուղարկել🎁 #կախարդական #հիասքանչ 😊",joy
321,492,2018-En-04142,"Ես անվստահ եմ, բայց ուժեղ եմ: Ես մենակ եմ, բայց սիրված եմ։ Տխուր եմ, բայց ժպտում եմ։",sadness
322,493,2018-En-00996,"@RaymondPryce1 Այո, դա տեղի է ունենում: Եթե ​​դուք ունեք եռակցման վահան, կարող եք տեսնել առաջին ձեռքից:",surprise
323,494,2018-En-01273,@callmekarizma Ես այսօր հսկայական թեստ եմ հանձնում բուժքույրական դպրոցում և այնքան նյարդայնացած եմ,fear
324,495,2018-En-03227,"Ոչ միայն իմ չվերթը հետաձգվել է բազմաթիվ անգամներ, այլև մեզ չեն տրամադրել խորտիկի սայլ # սարսափելի",anger
325,498,2018-En-03998,"Ես ուզում եմ իմ ադամանդները այնքան պայծառ, որքան իմ ապագան",joy
326,500,2018-En-00845,".@PreetBharara-ի Twitter-ի բարբառները և՛ խորաթափանց են, և՛ հաճելի կարդալը. դժոխքը չունի կատաղություն, ինչպես արհամարհված խաչակրաց դատախազը",joy
327,501,2018-En-00667,@bennymcnugget Շատ տխուր և վրդովված և անտարբեր :/,sadness
328,502,2018-En-03576,"Կորած առանց մայրիկիս 😢 գումարած հոգնած, հիվանդ և ցրտով լի՝ ևս մեկ օր դրախտում..... #վշտացած #անլավ #missyoumommybear 💖💖",sadness
329,505,2018-En-02238,"հասեք 84, և ներխուժողի ահազանգը միանում է... lolz PT-ներից մեկը անջատեց այն 🙈",joy
330,506,2018-En-03022,"Օմգշ Ալեքսիսը շատ զվարճալի է #BachelorInParadise-ում 😂 Պիցցայի այդ հատվածը: Բացի այդ, ես սիրում եմ նրա և Ջազիի ընկերությունը:",joy
331,507,2018-En-03257,"Ժամը 05.30-ն իմ ժամանակն է......եփեք, կենացն ու հեռուստացույցը, նախքան որևէ մեկը վեր կենա #վաղդռներ #մամկյանք #կյանք փոքրիկների հետ",joy
332,509,2018-En-01252,"Այս բանտը սարսափելի մռայլ է։ Դեմ կլինե՞ք, եթե ես մի քանի ժապավեն դնեմ ճաղերի վրա:",joy
333,510,2018-En-02342,"ARMYs, մենք տեսնում ենք, որ դուք շատ եք աշխատում BTS-ը Social 50 աղյուսակում պահելու համար:\nՄի՛ հուսահատվեք, այնուամենայնիվ զարմանալի է, որ BTS-ը թիվ 2-ն է՝ առանց գովազդի 💕",joy
334,512,2018-En-00256,@rosieblossoms_ Ի՜նչ խղճուկ շինծու է 😡,anger
335,513,2018-En-02331,"Ես չեմ խոսի այնպիսի բաների մասին, որոնք կարող են վիրավորել ձեր սիրելիներին, քանի որ ես դրանից լավն եմ",joy
336,514,2018-En-03567,"#Տերերի մասի բովանդակությունը.Նույնիսկ սակավության ժամանակ, «Սակայն ես #ուրախանամ #ՏԵՐՈՎ, #կուրախանամ իմ #փրկության Աստծուն։ #Հաբ 3։18",joy
337,515,2018-En-01853,Դրոն այնքան լավ է: #անապահով,fear
338,516,2018-En-02163,Այս ամբողջ դիմահարդարումը վաճառքի է հանվում....\nԲայց ես միջոցներ չունեմ: #սրտաճմլիկ,sadness
339,522,2018-En-00666,Ողջույն @EvMarket_US Շնորհակալություն #follow-ի համար 👍\nՄեր #վարսահարդարները սիրում են կիսվել #ժպիտներով 😁\nԴա համընդհանուր լեզու է։👌\nԱնցկացրեք հիանալի օր։ 😘,joy
340,524,2018-En-00095,"@PiersatPenn Շնորհակալություն հարգելի Էմիլի։ Սա հիանալի մասնաբաժին է, որը ես սիրում եմ այն: Էմիլի, շատ ուրախ պահեր այնտեղ, իմ գեղեցիկ ընկեր",joy
341,525,2018-En-04302,"գուշակեք, ով մնաց արթուն մինչև գիշերվա ժամը 2-ը, պարզապես եթե ինչ-որ մեկը զանգահարեց, բայց նրանք երբեք չեն արել այնպես, ինչպես ես գիտեի, ես եմ, սխալներ են թույլ տրվել",sadness
342,526,2018-En-03322,Հաստատ այսօր ինչ-որ բան է կատարվում #Արևի խավարում2017 #տարօրինակ #զայրացած,anger
343,527,2018-En-01027,@JohnMayer Ոչ մի DSM ցույց չի տալիս: #տխրություն,sadness
344,530,2018-En-03952,Ինչպե՞ս է Բերգեր Քինգը ազատվել այսքան տարիների ընթացքում բացարձակ 💩 վաճառքից: #սարսափելի,anger
345,531,2018-En-04070,"առանց ոսկորների sirlion խորհուրդներ, խառը բանջարեղեն browngravy & AMP; տնական կարտոֆիլի պյուրե #inthekitchen #latenightmunchies #yummy #getuagirlthatcancook",joy
346,532,2018-En-02447,"Երբ լույսերը անջատվում են, և իմ հերթն է տեղավորվելու, իմ հիմնական մտահոգությունը...",sadness
347,533,2018-En-02070,"Ես սեղմում եմ ներբեռնումը իմ համակարգչի վրա: Հաղորդագրության մեջ ասվում է. «Շնորհակալություն #iTunes-ը ներբեռնելու համար \nՈւրեմն, որտեղ է ներբեռնումը: #հիասթափված",anger
348,535,2018-En-02489,"@WeAreElektron, ցավոք, #digitakt-ը, կարծես թե, սպառված է ամբողջ Եվրոպայում: Գիտե՞ք, արդյոք որևէ եվրոպական առցանց խանութ ունի այն:",sadness
349,536,2018-En-02017,#վրեժ մարաթոնը սկսված է ⚡,anger
350,539,2018-En-03805,"@Ben_Ripley42 Ես չգիտեմ, բայց կարծես դու զայրացրել ես նրան 😄",anger
351,540,2018-En-00823,#madeforlove-ի միայն կեսն է՝ @AlissaNutting: Բայց դա միանգամայն #փայլուն է։ #Կարդալով՝ ես բարձր ծիծաղում եմ:,joy
352,541,2018-En-02388,"@swish41 Ոչ մի վիրավորանք, բայց mavs-ը իմ 2-րդ սիրած հատվածն է Դալլասի մասին, 1# խորովածն է #համեղ",joy
353,543,2018-En-02910,@vvxaii ես ամաչում եմ քեզ ընկեր անվանել քո քույր💙💙,joy
354,546,2018-En-03970,"@Jarrius Ուղարկիր ինձ FR. Jaygerrr, և ես կծխեմ քեզ խելագարված, երբ դուրս գա 😂🤙",anger
355,551,2018-En-03428,"@KeithRothfus Ձեր լռությունը=մեղսակցությունը։ Ակնհայտ է, որ դուք խնդիր չունեք ռուսական միջամտության հետ։ #տխուր #russianhacking #դավաճանություն",sadness
356,555,2018-En-00591,Եղեք ինչ-որ մեկի ժպտալու պատճառն այսօր #ժպտացեք #երջանկություն,joy
357,557,2018-En-00396,Նույնը ☹,sadness
358,559,2018-En-00502,"օմգ, շատ շնորհակալ եմ, որ կրթություն ունեմ, բայց ես վերադարձել եմ դպրոց 2 (երկու) օր, և մեջքս ցավում է, ես ուժասպառ եմ և արդեն դուրս եմ եկել 😍",joy
359,560,2018-En-01611,@ubiqsmart-ը գնով լավ գնման տեսք ունի: Հիանալի հարթակ և մշակողների թիմի ապագան #պայծառ է թվում,joy
360,562,2018-En-00024,"Պարզապես առաջին անգամ դիտում եմ #Phoenix տեսանյութը։ Սուրբ ջան, այս տղան լրջորեն խելագարված է, անկապ: Ինչու բոլորը չեն #սարսափում.",fear
361,563,2018-En-00680,Քնելու ժամանակ. Լու Ռիդի Transformer ալբոմի ամբողջական լսումից հետո։ Ամբողջական ալբոմներն այս օրերին թերագնահատված են: #back2back #վայելություն 💿 🎶 x,joy
362,564,2018-En-02820,"@SRuhle @MSNBC Սեբեստյան Գորկա, ի՜նչ ամբարտավան A~hole! Խոսելու գործ չունի:",anger
363,565,2018-En-00025,"«Ես նույնիսկ չեմ կարող քեզ սուտ ասել, ես զգում էի, որ դու առանձնահատուկ ես, մինչև հասկացա, որ վատացել եմ և գնացի, և քեզ սարսափելի զգացի»:",sadness
364,566,2018-En-01821,"Այլևս չեն դիտի ESPN, նրանք հեռացրին Ռոբերտ Լիին ԻՐ անվան պատճառով, PC Police, ինչ խելագարություն: ավելի շատ #ատելություն #մոլեռանդներ #Ձախ նուտՀոբ",anger
365,567,2018-En-01300,"@tootaehyung omggg ես այդ ժամանակ կփքվեմ ;;-;; բայց դա հիանալի գաղափար է, ես կսկսեմ դա անել վաղը!!",joy
366,569,2018-En-02815,Մեր զբաղվածությունից ժամանակ տրամադրեք #մեծ #ամերիկյան #խավարումը որսալու համար: Իսկապես անհավատալի է տեսնել մեր նույնիսկ մասնակի տեսարանը: Ինչպե՞ս էր ձեր տեսակետը:,joy
367,570,2018-En-00874,"Ծրագրավորողի իմաստությունն այն է, որ հասկանա տարբերությունը ծրագիրը գործարկելու և գործարկվող ծրագիր ունենալու միջև: #լակոտ",joy
368,572,2018-En-03091,"Ինձ դուր է գալիս #փայլը #մութ #արյունաձողում: Ոչ այն պատճառով, որ այն նույնպես փայլում է մթության մեջ: Այն իրեն ավելի թեթև և հարթ է զգում, քան մյուսները",joy
369,573,2018-En-02252,"Նա ունի այն հմայիչ ժպիտը, որն իսկապես կարող է ձեզ նույնպես ժպտալ: Հավատա ինձ.",joy
370,576,2018-En-02584,@rickysnecklace Ես այնքան հպարտ եմ Միլս: Շարունակեք ժպտալ ❤️,joy
371,577,2018-En-00828,"Ես ուրախ էի այդ կեցվածքից, որ սպասում էի վազել, երբ արևը դուրս գա, որովհետև ես սովորաբար վազում եմ, երբ առավոտյան մութ է:",joy
372,578,2018-En-00595,"Cookie ♥ Nutella, topping Kinder BuenoWhite\n#cookie #miffin #nutella #food #delicious #foodporn #happy #desert #chocolate #cake #junkfood",joy
373,579,2018-En-01031,"Ես գունատ եմ, այլևս չեմ ուզում ծիծաղել, կամ ժպտալ, այն ամենը, ինչ ուզում եմ անել, լաց լինելն է,",sadness
374,580,2018-En-01388,@MA_Bisson @AroundTheRings @LA2024 «զգաց մեր հոգին»: զվարճալի!,joy
375,581,2018-En-00851,@maritzabuys666 Հրաշալի տեսք ունի!!! Երանի իմ աքլորը լիներ!!! 😍,joy
376,585,2018-En-03483,"Այնպես որ, #ուրախ ենք, որ մեր չորս լավագույն ընտրանիներն էլ անցան #AGT-ում",joy
377,590,2018-En-00279,@BAEK0FF @byunglows Ֆիլիպիններ 😃,joy
378,591,2018-En-03177,"@jamesmb @DonaldJTrumpJr Նրա դանակը մաքուր է։ Նա բավական կոշտ է հրացանից կրակելու համար, բայց այնքան կոշտ չէ, որ կեղտոտի իր ձեռքերը: #սարսափելի",anger
379,594,2018-En-02291,"@JDMHatch_G @A34Bart @IOInteractive @Ravenclaww04 @Hitman Սա մի վերաբերմունք է, որն ինձ ստիպում է ուրախությամբ շողալ ամեն անգամ, երբ հանդիպում եմ դրան:",joy
380,595,2018-En-00884,@SonuKumar876543 Շնորհակալություն ձեր մտահոգությունը կիսելու համար: Խնդրում ենք DM ձեր Jio & AMP; Ձեզ օգնելու այլընտրանքային համար՝ Ռահուլ,joy
381,597,2018-En-02680,"Նրանք կսիրեն քեզ, բայց կատեն, որովհետև նրանք չեն կարող լինել դու... #ժպտալ",joy
382,598,2018-En-01124,"Ինչպե՞ս է ստացվում, որ հանգիստ լավ վարք ունեցող կատուներն ու շները ստիպված են ինքնաթիռ նստել փոքրիկ պայուսակով, մինչդեռ բղավում են, որ փոքրիկ մարդիկ ազատ են թափառում: #վրդովմունք #թեյմպետ",anger
383,602,2018-En-03411,@OxandCart_UK @jamieoliver Ես էլ եմ պատրաստել #quickandeasyfood,joy
384,603,2018-En-01198,"Ես #BadDay էի, և մտա #YouTube և դիտեցի @domoandcrissy արձագանքը հին նկարներին: #Շնորհակալություն #տիկնայք #ծիծաղի համար",joy
385,605,2018-En-01832,"Կհանդիպենք ուրբաթ օրը մեր #CampaignMasterclass-ում @HaysTravel, մենք շատ ոգևորված ենք և հուսով ենք, որ դուք նույնպես 😊 #emailmarketing",joy
386,606,2018-En-02117,"@DirtyDucko @funder Կցանկանայի, որ սա երկու անգամ դուր գա: #զվարճալի",joy
387,607,2018-En-02743,Մուտքագրեք այս կոդը 10 անվճար Lyfts PARX-ի համար #Հիանալի չէ՞ գումար խնայել գնումներ կատարելիս: #երանելի #ԱՆՎՃԱՐ,joy
388,608,2018-En-03247,@fadedmerrell @MerrellMilitary @HibaDahibi HAHAHA ok ill ill back away #coy,joy
389,609,2018-En-00076,@1ncamera @Weehugs @DavidYoungPA @PA Հիմարությունը նրանց հպարտ մշակութային ինքնության մի մասն է: 😠,anger
390,611,2018-En-01717,"Բառացիորեն աշխատել գրեթե ամեն օր, անհամբերությամբ սպասում եմ իմ PT #օրհնված 🙏💙 սկսելուն",joy
391,614,2018-En-02667,լողանալ #աստղերի և #արևի լողավազանում։ Լվացե՛ք ենթադրությունները և նորից միացե՛ք @bliss-ի և #love-ի #ուրախ աղմուկին: #Love Over Hate #ResistInBeauty,joy
392,617,2018-En-00481,@KicchaSudeep Խոսքեր չկան պարոն... Շնորհակալություն մտահոգության համար..,joy
393,619,2018-En-00133,Կարծում եմ հավերժ կնյարդայնացնեմ մեր LIT ուսուցչուհին 😂,anger
394,620,2018-En-04041,«Չելսին» և «Յունայթեդը» պետք է կատաղեն,anger
395,621,2018-En-00102,"Այն պահը, երբ անհանգստությունը վերանում է #երախտապարտ",joy
396,622,2018-En-01221,"եթե դուք դժվարանում եք, տատանվում եք, խնդրում եք օգնություն խնդրել",joy
397,623,2018-En-00138,@devbostick @daniel_henshall Որտեղ է այն: :O որովհետեւ շատ գեղեցիկ է,joy
398,625,2018-En-01610,@TheDemonWriter #սարսափելի լոլ ես կատակում եմ,joy
399,627,2018-En-04151,"Մայր Բնությունը, որը խելագարված է, ծեծում է այնտեղ այսօր առավոտյան: Պարզապես կուզենայի, որ նրանք չթափահարեին իմ ցնցուղախցիկը, մինչ ես մերկ կանգնած եմ այնտեղ:",sadness
400,628,2018-En-04244,"@MonikaGoswamiRK Ես հենց նոր տեսա 2 դրվագ #DilLagi, բայց դեռ հետաքրքիր է, թե ինչու ես սիրահարվում Հերոսին 😆 դիտում եմ ավելին շուտով... 😉😃",joy
401,629,2018-En-04103,@Jack_Septic_Eye Grass աճող սիմուլյատորը վիրավորված է,anger
402,630,2018-En-02381,"Արդյո՞ք տղամարդիկ իրենց անվանել են ամաչկոտ և նկատի ունենալով դա: Այսպիսով, ես վստահեցնում եմ նրան, որ ես պարզապես համոզվում եմ, որ նա լավ ներդրում է, և դա 🙄",joy
403,632,2018-En-00440,A bih be on lock down and shit. #ընկճող,sadness
404,633,2018-En-02619,Մուտք գործեք և տիրեք ձեր #փայլունությանը: #womeninbiz #womeninbusiness #հաջողություններ #femalealeaders #femaleentrepeneurs,joy
405,636,2018-En-03740,"@addicted_spurs Որովհետև նրանք բոլորն էլ ունեն, որ այդ ժամանակ լավ է: #հիանալի",joy
406,637,2018-En-04291,"@UKSportsZone Այլ կերպ ասած, ինձ դուր չի գալիս հարցման արդյունքը, ուստի ես հավաքում եմ իմ հարցումները &amp; տանելով նրանց տուն, մինչ ես մռայլ եմ: 😂😂😻 #bbn",joy
407,638,2018-En-03330,"@NitashaKaul @Snehakaul2Kaul այնքան գեղեցիկ, սիրելիս, շնորհակալություն, բոլորը գիտեն, որ դա ձեռնտու է Հնդկաստանին &amp; GOI-ն արել է այս ահաբեկչությունը, ինչպես նախկինում",joy
408,641,2018-En-03459,Ծնունդդ շնորհավոր մայրիկիս մեկ այլ մորից @Official1Cedi dis year More blessing #Break itz,joy
409,643,2018-En-03707,@Rainbow6Game-ը մեղավոր էր զգում այս խաղը խաղալուց: #սարսափելի #RainbowSixSiege,sadness
410,645,2018-En-01190,"եթե արթնանաք այլ տեղ... կիմանաք, որ ինչ-որ #arsehole սեղմել է կոճակը ;)",anger
411,646,2018-En-02233,"@Jericho1864 @Rachllea Շնորհակալություն: Հուսով եմ, որ դուք հիանալի երեքշաբթի ունեք:",joy
412,647,2018-En-01056,@SkyUK-ը տպավորված չէ ձեր հաճախորդների աջակցությամբ: Ստիպել հաճախորդներին օգտվել fb chat-ից կամ sms-ից: Շատ դանդաղ. հարցը չի կարգավորվում,anger
413,648,2018-En-04111,Գեղեցիկ մռութ է: գ:,joy
414,651,2018-En-04144,"«Մենք կարող ենք քարեր նետել, բողոքել դրանցից, սայթաքել դրանց վրա, բարձրանալ դրանց վրայով կամ կառուցել դրանցով»։ — Ուիլյամ Արթուր Ուորդ: #ոգեշնչող",joy
415,653,2018-En-04090,EEEEEKKKK!!!!\nProduct LAUNCH 😍✋💖\nԵս բառացիորեն B•U•Z•Z•I•N•G եմ!!!\nSingle sachets 😍😍\n \nՀաղորդագրե՛ք ինձ ձերի համար: 😜🙆💜#loeyourlifestyle #shakes,joy
416,654,2018-En-00450,"Ամենամեծ երջանկությունը տեսնելն է, որ քեզ դուր եկած մեկին երջանիկ մնա - Daidouji Tomoyo [Cardcaptor Sakura]",joy
417,655,2018-En-03236,@andyfleming83 Բասթարդ սկյուռիկներ. 😡,anger
418,656,2018-En-01757,@Aaron_0424 @marquezmark06 Սա լուրջ պարանորմալ երեւույթ է:,fear
419,657,2018-En-04317,"Տղաներն այնքան սարսափելի են, բայց նաև այնքան զարմանալի… չէ՞:",joy
420,659,2018-En-03498,@PamelaGeller Զզվելի. @facebook դուք պարզապես կարող եք հայտնվել #snap-ի նման: #դավաճան,anger
421,660,2018-En-01863,"@NisaLocally @CocaCola_GB շնորհակալություն, սեր կիսվեք կոլա և արձակուրդ իմ ընտանիքի հետ #ժպտացեք #Հաղթելու հնարավորության համար :)",joy
422,663,2018-En-00014,"Կամ այն ​​ամենը, մեր դժգոհությունը կիսատ-պռատ, #shakespeare",sadness
423,664,2018-En-04125,"Կորցրել եմ ախորժակս վերջին 5 օրվա ընթացքում և երդվում եմ, որ արդեն կորցրել եմ 3 ֆունտ #ընկճում եմ #առնվազն #ես #կլինեմ #նիհար #հպարտության համար #շաբաթավերջին",sadness
424,665,2018-En-00957,"ձեզ վրա ջարդեք: մենք ամենակարողն ենք, և դուք ուզում եք նստել և մռայլվել ձեր հիմարությունների և ձախողման վախի մեջ, ազնվորեն խաբեք ինքներդ ձեզ",anger
425,670,2018-En-01543,#վրեժ կամ #Փոփոխություն. Դուք #Ընտրում եքկողմը ձեր երկրի #Հնդկաստանի համար,anger
426,671,2018-En-04348,"@KeenanRuggeri Դուք կատաղած կլինեիք, քանի որ այն հավանաբար տեղադրվել էր լրացուցիչ խրթխրթի փոխարեն",anger
427,677,2018-En-03186,"@Popstufs3 Սուրճը լավն է, իսկ տեսարանը՝ ավելի լավ 😊",joy
428,679,2018-En-03038,Ջեյմս Քլեփերը «սարսափելի և անհանգստացնող». #25-րդ ՓոփոխությունՀիմա #Իմպիչմենտ Թրամփի #սարսափած #միջուկային կոդերը #Godhelpus,fear
429,680,2018-En-03680,@theAliceRoberts @FryRsquared @AdamRutherford Նրանք ակնհայտորեն երբեք չեն փորձել «ճնշել» կարմիր գլուխը #կրակոտ,anger
430,681,2018-En-00258,@KhaoJimmy Լավ արթնացիր 😆,joy
431,682,2018-En-00904,"@livedarts R.i.p իմ ընկեր, չեմ կարողանում գլուխս գցել այս, #ավերված x",sadness
432,684,2018-En-03025,"Ամբողջ Տիեզերքը մեր գալակտիկայից դուրս կարող էր ամբողջությամբ անհետանալ ավելի քան 20,000 տարի առաջ, և մենք դեռ չգիտեինք դա: #սարսափելի",fear
433,685,2018-En-03784,"@SheenKL Ենթադրում եմ, որ մանգան #լավն է:",joy
434,687,2018-En-03010,"Ես հենց նոր նայեցի այն տեսանյութը, որը նկարել էի troye-ի անցած տարվա համերգի ժամանակ ուրախ փոքրիկ դեղահաբի ժամանակ և հիմա լաց եմ լինում, կարոտում եմ նրան @troyesivan 😭",sadness
435,689,2018-En-02408,Ջուլիան և ես վերջապես կկարողանանք հանդիպել PTX #crying-ին,joy
436,690,2018-En-02471,@chlobiddzx Կգա լավ բալիկ մի անհանգստացիր 😘😘,joy
437,691,2018-En-02113,@AmandaHolden Հաճելի լուսանկար Amanda! #ամառայինօջախներ #անհոգ,joy
438,692,2018-En-01895,"Սառան կատարյալ խելագար է։ Թե ինչպես է Չեդը դեռ տալիս նրան իր ժամանակը, ինձանից վեր է: #cbb #խելագար #խելագար",anger
439,695,2018-En-02516,"Հիանալի… Այսպիսով, ես վեր կացա առավոտյան ժամը 5-ին միայն և պարզեցի, որ իմ Amazon Prime Day գործարքը $30-ով ավելի էր, քան սովորական գինը: 😡",anger
440,697,2018-En-01911,"Դա #հավատքի բացակայությունն է, որ ստիպում է #մարդկանց #վախենալ #հանդիպելուց #մարտահրավերներ…\n\n#MuhammadAli",fear
441,698,2018-En-00092,Ի դեպ...եթե չգիտեիք...Ջոշուասը դուրս կգա այս երեկո...աղբը հանելու և հետո բլյուզ նվագելու երբևէ մեզ մոտ 6.75,joy
442,702,2018-En-02952,"@SaikalyJihad @RimaNJEIM Ծննդյան լավագույն օրը, սեքսուալ Ռիմա, մաղթում եմ ձեզ երջանիկ կյանք",joy
443,703,2018-En-02120,"Թույլ չտալ, որ որևէ մեկը զայրացնի ինձ կամ փոխի իմ ով լինելը:",anger
444,704,2018-En-01678,"@ehtesham_toi @RaviShastriOfc դժբախտ որոշում, մեր խաղացողներն ավելի շատ գերաստղեր են, քան կրիկետ խաղացողներ: BCCI-ն վախեցած էր իրենց զայրույթից:",fear
445,706,2018-En-01014,"Եթե ​​Աստված ծրագիր ունենար, նա արդեն #հուսահատված կկատարեր",sadness
446,708,2018-En-03527,@actor_nithiin Ծնունդդ շնորհավոր Մանիշհարմա պարոն ............... Հաճելի տարի մաղթենք,joy
447,709,2018-En-04319,@vivaonline Ա՜խ վնաս,sadness
448,710,2018-En-03880,@PuddlesPityP ևս մեկ անգամ դու ինձ շատ երջանիկ կին դարձրիր: Thx P և Casey. Հառաչիր։ #արժի սպասել #լաց #անչափ,joy
449,712,2018-En-01659,"Ես շատ նյարդայնացած եմ: Սպասեք, որ սկսեմ իմ առավոտը:",anger
450,713,2018-En-02925,Chopper &lt;&lt;Dammit! Պարզապես սուզվեք արդեն:&gt;&gt;,anger
451,716,2018-En-03809,"Եթե ​​դուք ուզում եք սուպեր առողջարար, բայց համեղ խորտիկ, @cheezit-ը թաթախված սերուցքային պանրի մեջ 👌🏼👌🏼 #համեղ #նախաբեկորներ",joy
452,717,2018-En-00575,"#WalkingSideBySide. հիանալի ամուսնություններ՝ հիմնված #ներման և ճշմարտության վրա; վատ ամուսնություններ #վրդովմունքի, դառնության, #խաբեության և անհավատարմության վրա:",sadness
453,718,2018-En-00118,"Այստեղ ոչ մի հետաքրքիր բան չկա, բացի ռեթվիթից, հետևելու համար #զայրացած 😣😣",anger
454,721,2018-En-00949,@ThePerfectBrit || Ես զգում եմ քո վախը:,fear
455,724,2018-En-00857,"@mayusteapot Լավ, ինչ անում եմ, դրանից լավն է 😆",joy
456,725,2018-En-02446,"Հենց նոր ավարտեցի #TheKeeperOfLostThings-ը: Անհավանական, #հմայիչ #գիրք։ ՍԻՐՈՒՄ ԷՐ!! @ruthmariehogan Դուք հյուսում եք կախարդական պատմություններ: ՍԵՐ!!!!",joy
457,727,2018-En-03719,"Հուսահատության ամենասև անդունդը, Ալոնզո",sadness
458,729,2018-En-02448,"@Mywifestyles Շնորհակալություն ինձ հետևելու համար: Խնդրում եմ կարդացեք իմ ապշեցուցիչ (է) գիրքը #FlightOfALifetime; դուք շատ ուրախ կլինեք, որ #ուրախ #ժպիտներ եք արել",joy
459,730,2018-En-03107,"Ինչու՞ են աղջիկներն այդքան վատ թույլ տալիս: Դրա համար էլ նրանք տրամադրված են: Նրանք բոլորը կառուցված են ատելությամբ, զայրույթով և ափսոսանքով: 😂",anger
460,731,2018-En-01820,Աֆրիդի !!! 100 զեղչ 42 !! #խելագար,anger
461,736,2018-En-02445,"Եթե ​​դու պատրաստվում ես բուժքույր լինել, սովորիր լինել լավ համբերատար մարդ, Հիսուս 🙃",joy
462,737,2018-En-01537,"Դուք կտրուկ աջ եք վերցնում և սայթաքում եք ստրկատիրական փյունիկի վրա, որի թափանցիկ անփութությունն ու դատարկ ակնախորշերը հավերժ հետապնդելու են ձեր երազանքները:",fear
463,739,2018-En-00142,"+ չեմ կարողանում ասել նրանց, թե ինչը կվիրավորի նրանց, թե ոչ",anger
464,741,2018-En-01667,Ատամնաբույժի մոտ գնալը երբեք ավելի հեշտ չի դառնում!! #նյարդային,fear
465,742,2018-En-01793,Վա՜յ։ Այսօր այս #աշխարհում շատ #չար #մարդկանց տեսնելով: Շրջե՛ք այն և #սկսե՛ք զարգացնել #բարություն: #ՀաջողությանԳՐԱՆՑՔ #ռազմիկ,joy
466,743,2018-En-03362,"Այս բուրիտոյով փաթաթված, պետք է այս ամենը քրտնել 😰",sadness
467,746,2018-En-03476,"@neobrainless Այսպիսով... Շատ գեղեցիկ գունավոր շաքարավազ: Այսինքն ես պատրաստ եմ փորձել, պարզապես վստահ չեմ, որ հասկանում եմ դրա իմաստը 😅",joy
468,747,2018-En-03367,"Իսկապես չեմ ուզում, որ մայրս տուն վերադառնա",sadness
469,749,2018-En-03131,@jaassiieeeee ես չեմ ընկնի մութ կողմը😂😂,joy
470,751,2018-En-02523,"@vinsquat67 Իրոք, ես կատաղեցի դատավճռի վրա։ Չեմ կարող պատկերացնել, թե ինչպես էր աղքատ աղջիկների ընտանիքը:",anger
471,752,2018-En-00794,@620wtmj Լուրջ @620wtmj !? Սա նորություն է ձեզ համար?!? #տխուր \n\nԻնչու չկենտրոնանալ կարևոր հարցերի վրա??,sadness
472,753,2018-En-02348,@ShiraChess @UMinnPress Շնորհավորում եմ ձեր գրքի կապակցությամբ: Այն ահռելի տեսք ունի:,joy
473,754,2018-En-00559,"Աֆրիկան ​​ունի եզակի և հսկայական խնդիրներ պատերազմի, գերբնակեցման, սովի և ցեղակրոնության հետ, ինչը դժվարացնում է Աֆրիկան ​​առաջ տանելը:",sadness
474,755,2018-En-03099,"@CTAFails @cta կարգի՞ն է, որ ձեր վարորդները ժպտան, չբացեն դուռը և քշեն",anger
475,757,2018-En-00914,ԾՆՈՒՆԴԴ ՇՆՈՐՀԱՎՈՐ! :D,joy
476,759,2018-En-01758,"@Chawndi @YouTube կարո՞ղ եմ հարցնել, որ փորձում եմ կոդ փակցնել csgo roll-ի վրա, չեմ կարողանում, երբ կոդի կարմիր գույնն եմ փակցնում: օգնեք, խնդրում եմ:",sadness
477,760,2018-En-04245,"@who_cares_nvm Իմ հիշողության ոչնչացումն իմ նպատակն է, որպեսզի ECT-ն աշխատի: Կամ զապերական բան, ինչպես սևազգեստ տղամարդիկ: Կամ Դամբլդորը մտախոհ է:",anger
478,761,2018-En-01174,"@Ker_Anderson Միգուցե այսօր երեկոյան, եթե կարողանամ 😀",joy
479,762,2018-En-02222,Ամբողջովին վախեցեք այս գալիք արդյունքների համար:,fear
480,763,2018-En-00120,@junkersquawker Օ՜ տերեր։ Դրա համար արյունս եռում էր,anger
481,765,2018-En-04196,@jewleree @GameOfThrones Lmao գիշերային թագավորը ժպտում է 😂,joy
482,766,2018-En-00816,@smolchika ya ու մի տեսակ դեպրեսիվ եթե մտածես\n!,sadness
483,768,2018-En-01889,"@itskaiouji Noooo, Sunbae-nim! Ինձ այդպես մի ծաղրիր - 😤",anger
484,769,2018-En-01733,"@thatradiogeek Դա հսկայական բան է արթնանալու և կարդալու համար, մարդ: Ուրախ եմ լսել այն, քանի որ մեզ ավելի շատ մարդիկ պետք են, ովքեր օգնեն դրան:",joy
