,Unnamed: 0,ID,Tweet,Emotions
2075,3497,2017-En-10192,Վրեժխնդիր լինելն ավելի լավ է չտալը:,anger
2076,3498,2017-En-21983,"Այսպիսով, ես հենց նոր բացեցի այս հաղորդագրությունը, որն ինձ ուղարկեց Բրուկը, հասկացավ, որ ես թույլ եմ, քանի որ այծյամը 😩 նա առանց պատճառի կատաղած կռվարար է 😂😂😂😂😭💀",anger
2077,3499,2017-En-40352,"@fitzstockcharts Գունդլախը կոչ է անում կլորացնել վերևը, կործանումը և մռայլությունը, 15% անկում",sadness
2078,3500,2017-En-31224,"Ղուկաս 1:14\nՆա ձեզ համար ուրախություն և բերկրանք կլինի, և շատերը կուրախանան նրա ծննդյան համար.",joy
2079,3501,2017-En-40365,"@mattwruff, ցավոք, գոյություն ունի աբորտ անելու սահմանադրական ԻՐԱՎՈՒՆՔ։ Այնուամենայնիվ, գոյություն ունի կյանքի սահմանադրական ԻՐԱՎՈՒՆՔ: Անվտանգության ցանցը պաշտպանում է այդ իրավունքները",sadness
2080,3502,2017-En-11033,"Իսկ խտրականությունը միայն ատելություն է առաջացնում\nԻսկ երբ ատում ես, ուրեմն անպայման կզայրանաս,",anger
2081,3503,2017-En-30063,"@alpuzz Ահ, բայց երբ այն գործի դրեցի, շատ ուրախություն կար: Lol, շնորհակալություն, կստիպի դա անել հիմա:",joy
2082,3504,2017-En-40394,1Pet 4:7 Բայց ամեն ինչի վախճանը մոտ է։ Ուրեմն դուք զգույշ եղեք և արթուն եղեք աղոթքի համար։,sadness
2083,3506,2017-En-10282,"և, ըստ երևույթին, նա պետք է ունենա շոտլանդական ակցենտ??? Ես #նեղացած եմ",anger
2084,3508,2017-En-21582,Ես պարզապես կտայի նրան իրենց մերկ մարմնով։,surprise
2085,3510,2017-En-41166,@ OniLink86 areDarekMeridian lmao awe ...,joy
2086,3511,2017-En-10357,"@girlsreallyrule Երկուսն էլ՝ Թրամփն ու Քինգը, անողոք ինքնագովազդողներ են, ովքեր որևէ մեկի մասին չեն խոսում: Կատարյալ համընկնում է երկու Դոնալդների համար:",anger
2087,3512,2017-En-30033,"Սա քո ստեղծած օրն է, \n\nԵկեք ուրախանանք և ուրախանանք այն ամենով, ինչ ես եմ։ \n\n😊💖\n\n#aja \nԲարի լույս!!!!",joy
2088,3514,2017-En-40002,Ինչպես միշտ անարժեք զգալ,sadness
2089,3515,2017-En-30195,"Lmboo, օգտագործելով իմ եղբորորդին մեմի համար",joy
2090,3518,2017-En-40700,"@hotelplanner Ես մնացի հյուրանոցում, որը պիկնիկի լանչեր էր հավաքում, որպեսզի տանեմ ճանապարհին: #BetterTogether @Redlizzy1 @NewfieChic @Ladybug_Vic",joy
2091,3520,2017-En-20487,"Կեղծ ահազանգ, նա այսօր դուրս չի գալիս 😞",sadness
2092,3522,2017-En-41420,"Քանի՞ թվիթ է դա հիմա: Որքա՞ն արագ էի գնում: Աստված, ես սիրում եմ լինել #սթափ և #խելացի։",joy
2093,3523,2017-En-40991,Չափազանց մեծ տխրություն. Սա էլ կանցնի։ #կորցրած #միայնակ #սկսած,sadness
2094,3525,2017-En-40335,"@WestermannNina xDD դա երգ է, որը չի կարող հոգնել (?)",joy
2095,3526,2017-En-41282,"@kagehime3 Ես այնքան քաղցած եմ բովանդակության համար, ես կընդունեի այն, բայց ես կխոսեի դրա մասին (ընդունել ິͫઘ 🺴ͫ)",sadness
2096,3528,2017-En-31207,@alicereidy ավելի շատ սրտանց իտալացի եմ ինքս,joy
2097,3530,2017-En-10262,"@alicehouston18, կներեք, ես ուղղակի զայրացած եմ, իմ անօդաչու թռչող սարքը թռավ",anger
2098,3532,2017-En-10390,"Չէի կարծում, որ ՊԵԿ-ի տեղակայումը չստանալով կադրերը որոշ կադրերի այդքան դառն կդարձնեն, կդժվարանար Մակոմին:",anger
2099,3534,2017-En-20229,#ահաբեկչության թեստ ................,fear
2100,3535,2017-En-10461,"@ChronAVT ummm, բլոգում ասվում է, որ «Simon Stehr-ը կեղծում է 7-րդը»... Ես կսպասեմ հետաքննություն անմիջապես: Սա ան",anger
2101,3537,2017-En-41045,Ինչու չես կարող պարզապես իմը լինել: #լոռված,joy
2102,3538,2017-En-31088,"@wahrbear @marinarchy @diam0ndsapph1re Ինչ-որ զվարթություն կա մեկի մեջ, ով բառացիորեն բացահայտ հակագիտական ​​է, մյուսներին հակագիտություն անվանելով:",joy
2103,3540,2017-En-11412,"Այո, ոչ: Ես դեմ չեմ այդ երկու անգամ թվիթ անել: #blm #Դա նման",joy
2104,3541,2017-En-31090,"Եվ աղջիկ, ես սիրում եմ քո օծանելիքը, ինչ-որ բան կա քո մասին 🎧",joy
2105,3543,2017-En-20545,"Ամերիկացիների մեծամասնությունը կարծում է, որ մեդիան ոչ այլ ինչ է, եթե ոչ կառավարական քարոզչություն BS: #սուտ #հսկողություն #BS #ԿեղծվածՀամակարգ #անվստահություն #աղբ #օրեիլիգործոն",anger
2106,3549,2017-En-41422,@funkxwidme միայն #ճշմարիտ #դեպրեսիա #երկրպագուները կստանան սա 😂😂,sadness
2107,3550,2017-En-11611,"@TheJuanWilliams Ո՞ւր է ձեր վրդովմունքն ու վրդովմունքը ԱՆԶԻՆՎԱԾ ԽՈՒԼ ՍՊԻՏԱԿԱԿԱՆ մարդու նկատմամբ, ով կրակել և սպանել է CLT, NC-ում սևամորթ սպայի կողմից:",anger
2108,3551,2017-En-31494,"Երեխայի կյանքը ուրախացնելու համար այդքան քիչ բան է պետք, ինչո՞ւ ենք մենք այդքան ջանք թափում նրա կյանքը դժոխք դարձնելու համար: @MiddleEastEye Peace",sadness
2109,3554,2017-En-31604,Այս մեթե վավերագրական ֆիլմը հուզիչ է,joy
2110,3556,2017-En-20327,Արտաժամյա... #TeamNA #WCH2016 #նյարդային,fear
2111,3557,2017-En-21634,Նայիր ինձ. Օրվա ընթացքում դա արեց առանց հալվելու:,joy
2112,3558,2017-En-31549,"Իմ ֆիզիկական իրականության մեջ էակները իմ արտացոլումն են, ուստի միշտ ուրախ լինելը տարածվում է նրանց կյանքի վրա:",joy
2113,3559,2017-En-21187,"⊰ @FrameOfAnAngel ⊱ \n\n+ Նրանցից։ Ես այստեղ եմ պատասխանների համար, և եթե ես նրան մահու չափ վախեցնեմ, ինձ համար պատասխաններ չեն լինի: \n\nԱյնպես որ, փոխարենը, ես պարզապես +",fear
2114,3560,2017-En-21286,@britishairways ժամկետային 5 անվտանգության հերթեր ժամանումների ժամանակ #ցնցող,surprise
2115,3562,2017-En-30447,@ESPNLosAngeles մինչ այժմ լավագույն հատվածը @marcelluswiley @Kdubblive հումորով,joy
2116,3566,2017-En-20244,#Հնդկաստանը հովանավորում է ահաբեկչությունը #Բելուջիստանում. #KulbhushanYadav հնդիկ լրտես գործակալը ձերբակալվել է Բելուջիստանում պակիստանյան ուժերի կողմից:,fear
2117,3569,2017-En-10898,"Երբևէ իրական, անողոք, անխուսափելի, որ ես հաղթեմ:",joy
2118,3570,2017-En-30752,@CazuaL_WeaR @ScottInSC-ն ինձ համար ատրճանակի տեսքով գրքի է թվում #itsagunalright,surprise
2119,3572,2017-En-20900,@mr_HAAAAN վայ ակամայից սարսափելի բառախաղերը հաստատ իմ բանն է,joy
2120,3573,2017-En-10785,"@_Inferno217_ @PaladinsGame հըմմ, որ վիշապների կատաղությունն է, չնայած...",anger
2121,3575,2017-En-41275,"Այսօր #խաղի տեսանյութ չի լինի։ Անցած գիշեր իմ վաղեմի ընկերը մահացավ, ուստի ես որոշ ժամանակ եմ տրամադրում վշտանալու համար: Շնորհակալություն #StandUpToCancer",sadness
2122,3576,2017-En-31076,"Ուզում եմ միշտ լինել նրա երջանկության պատճառը, և ես միշտ կպահեմ նրան ժպտալ, ինչ էլ որ պատահի♒💜:",joy
2123,3577,2017-En-40252,"Ես մի տեսակ շփոթված եմ: Մի բանը, որ անում եմ հիմա, ունի մեծ ապագա, բայց մյուս կողմից՝ նորը: #կորցրեց #օգնության կարիքը",sadness
2124,3580,2017-En-21220,@hollywooddivas @TMZ_Sports Լարի Սանդերսի նման հիմարները վախեցնում են մեզ բոլորիս: Ինչպե՞ս կարող են հիմարներն այս օրերին Rush 2-ին դատել #Ոստիկանությունը դեռևս բոլոր փաստերով: FU ավազակներ,anger
2125,3581,2017-En-10525,@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic Ինչպիսի՞ն էր այդ կոտլետը: Դուք դեռ զգում եք դրա խայթոցը: Դաժան տեսք ունի։,anger
2126,3582,2017-En-22089,Ծնունդդ շնորհավոր իմ սիրելի հեղինակին՝ @StephenKing #սարսափ #գրող #հեղինակին,joy
2127,3583,2017-En-11290,"@HumbleTeej @CourtneeHendrix, նույնիսկ եթե նա ոչինչ չասի, միևնույնն է, որոշ մարդկանց կջղայնացնի: Նա պետք է որոշի, թե ում է ուզում բարկացնել:",anger
2128,3584,2017-En-30383,"@ClaireBlair27 Տեսեք, ահա թե ինչպես եք դուք և Միշելը այնքան ուրախ:",joy
2129,3585,2017-En-30498,"Երեկոյան բոլորը. Մի մոռացեք, որ այսօր #ՌոբինՀուդժամն է 🏹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour #sheffieldHour #NottsHour",joy
2130,3586,2017-En-11368,"Դժոխք, նույնիսկ քո դեմքը տեսնելը ինձ բարկացնում է",anger
2131,3587,2017-En-20600,"Ամեն անգամ, երբ @perezed-ը մոտենա խոսափողին, ինչ-որ մեկը պետք է հարվածի նրան չղջիկով: @BBTN #սարսափելի #marblesinmouth",anger
2132,3588,2017-En-10822,snap: hiAleshia 😃,joy
2133,3590,2017-En-31546,"Մարդիկ, ովքեր զանգահարում են POV KX4-ով, իմ գիշերն են դարձնում:",joy
2134,3592,2017-En-11187,"Որոշ պատահական թվիթներ, որոնց դուր է եկել Վիկը, ինձ դառնացնում են",anger
2135,3596,2017-En-10413,@kerrybowen_ դուք զայրույթի խնդիրներ ունեք:,anger
2136,3598,2017-En-11684,Ո՞վ է թույլ տվել Պերեյրային սկսել կատարել բոլոր դրվագները: գոլորշիացնող,anger
2137,3601,2017-En-30510,"@PeanutRD @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen հե՜յ #շողշողացող բառն է, որ ես հենց նոր ընտրեցի 4 իմ բիզնես քարտը",joy
2138,3603,2017-En-21291,#Տեխասցիներն այլևս երբեք չպետք է խաղան փրայմ-թայմ խաղ... սա #TNF է,anger
2139,3604,2017-En-40491,Թռիչքը 815 վթարի է ենթարկվել Կորուսյալ կղզում 2004 #կորցրեց @JoshuaJThurston,sadness
2140,3605,2017-En-31291,"@1xfly դուք, պարոն, զվարճալի եք",joy
2141,3606,2017-En-20599,"#Այն, ինչ դու երբևէ ցանկացել ես, քեզ սպասում է #վախի մյուս կողմում: #Եթե եսՀակառակՍեքս լինեի #AskAMan",fear
2142,3607,2017-En-30015,@iamTinaDatta-ն քեզ շատ եմ սիրում #ժպտա 😊😊,joy
2143,3608,2017-En-22117,Դուք կարող եք արդարացումներ գտնել կամ կարող եք ժամանակ գտնել: Երկուսն էլ չես կարող անել: #ժամանակ #ափսոսանք #LifeCoach,sadness
2144,3609,2017-En-11168,@missblair140 AWH tiff դու շատ լավ ընկեր ես ես քեզ սիրում եմ :(( շնորհակալություն,joy
2145,3614,2017-En-31570,@carras16 դեռ պայծառ ✨,joy
2146,3615,2017-En-21640,"@vkon1 @WindyCOYS բոլոր հաշվարկներով նա վատ էր առաջին խաղակեսում: Սկսել է շոու-բոթինգ, երբ խաղն ապահով էր",anger
2147,3616,2017-En-10336,"Դժոխքը կատաղություն չունի, ինչպես ազդրի սանրվածքը: #վախ",anger
2148,3617,2017-En-30649,"Մեթոդ դեպի նոսր հարձակման միջանցք, քո աշխուժությունը. cHd",anger
2149,3619,2017-En-31125,"@JeffBridg մարդ, ՀՈՒՐԱՔԱԿԱՆ ԱՇԽԱՏԱՆՔ!!! Ես ավելի քան ուրախ եմ կարճ ժամանակում ձեր հաջողության համար: Մայրիկ & AMP; հայրիկը ժպտում է երկնքից. Սիրում եմ քեզ, եղբայր:",joy
2150,3620,2017-En-30239,"@MericanMainer AWW. Ես Մեյն Կուն ունեի, երբ փոքր էի Թեդ Էդդի Հրաշք կատու անունով: Նրանք այնքան լավ կատուներ են: Շատ զվարճալի և քաղցր",joy
2151,3621,2017-En-21673,"Կելտականները, անշուշտ, գիտեն, թե ինչպես վայրի սարսուռ առաջացնել ձեր ողնաշարի մեջ",fear
2152,3622,2017-En-41304,"Բայց Աստված արդարներին կփրկի նրանց փրկության տեղը, նրանց ոչ մի չարություն չի դիպչի և նրանք չեն տրտմելու",joy
2153,3623,2017-En-30746,Դիտեք այս #ֆիլմը Robocoq 301 #կարճ ֆիլմեր,joy
2154,3624,2017-En-31139,"@matildaswish Հիանալի է տեսնել Մաթիլդային այնքան երջանիկ իր նոր աթոռին, որը նրան հնարավորություն կտա օգտվել բազմաթիվ նոր փորձառություններից: #ժպտում",joy
2155,3625,2017-En-10179,"@VodafoneUKhelp @VodafoneUK վայ!! Իմ հաշիվը 44,77 ֆունտ է, և ես ձեզնից տեքստ ունեմ դա ապացուցելու համար, և դուք վերցրել եք 148 ֆունտ: #swines #con!",anger
2156,3626,2017-En-10681,"@RichardHBell Այո, ես կարծում եմ, որ նա զայրացած էր ...",anger
2157,3628,2017-En-41194,"Մի անգամ ես ուժ եմ հավաքում, որպեսզի չփորձեմ խմել իմ ցավը: #սթափ #Մարտիկ #ուժեղ #սիրուն #երազող",joy
2158,3629,2017-En-31210,"Հզոր է քո Տեր Աստվածը քո մեջ. նա կփրկի, նա ուրախությամբ կուրախանա քեզ վրա. \nՍոֆոնիա 3։17 KJV",joy
2159,3630,2017-En-40810,"@CovinoandRich-ը հենց նոր լսեց back2back, գուշակեք, թե ինչու են այն անվանում բլյուզ &amp; նա ունի արտաքին տեսք, բայց ես կարող եմ երգել միայն «tickle sacks» տարբերակը",joy
2160,3631,2017-En-40687,"Որքա՞ն ժամանակ պետք է տամ ընկերոջս, ով կորցրել է իր նոութբուքը, որպեսզի սգա, մինչև որ կարողանամ խնդրել նրան տալ ինձ իր նոութբուքի լիցքավորիչը և լրացուցիչ մարտկոցը:",sadness
2161,3635,2017-En-10563,"@Sargon_of_Akkad Դա նման կլինի ռեփ ալբոմ վառելուն. նրանք պետք է նախ գնեն այն, բայց Աստված անիծի, նրանք պետք է ազատվեն դրանից:",anger
2162,3636,2017-En-31095,Մանչեսթեր Յունայթեդ - Մանչեսթեր Սիթի #happy days #EFL,joy
2163,3640,2017-En-30767,@ClvlndK8 Շատ տխուր է: Նոր տարվա հետ միշտ այդպիսի լավատեսություն կա: Սա լավ չէ... @BuckshotBandit1 @dapostrophearcy,sadness
2164,3641,2017-En-41423,Փնտրում եմ լավ պրոմոութեր #ռոք #բլյուզ,joy
2165,3642,2017-En-10472,"@AudreyKare ես կիսով չափ սպասում եմ, որ ինչ-որ կատաղի տրոլ կհայտնվի իմ հիշատակումների մեջ՝ մեղադրելով ինձ CSA-ի ներողություն կամ ինչ-որ բանի մեջ",joy
2166,3643,2017-En-41211,Փորձարկման արդյունք #տխրություն,sadness
2167,3644,2017-En-31305,"Ուրախ, ուրախ, միակողմանի հարվածելը մեզ դարձնում է ավելի դժվար, ավելի լավ, ավելի արագ, ավելի ուժեղ",joy
2168,3645,2017-En-21513,@Twitch ինչպե՞ս դադարեցնեմ սարսափ ֆիլմի թեմատիկ գովազդը: Հանկարծ ճիչեր լսելը ինձ իսկապես չի ստիպում դիտել ցնցումները: #անհանգստություն,fear
2169,3648,2017-En-40199,"Ընկերներս ինձ ասում են, որ ես գեղեցիկ եմ: Ձգան ասում է, որ ես տգեղ եմ: Ես սկզբում շփոթվեցի, բայց հետո հասկացա, որ երկուսն էլ եմ: Բավականին տգեղ: #tru #sad #tumblr",sadness
2170,3649,2017-En-41480,Արդյո՞ք նա իրոք կարիք ունի անընդհատ մռնչելու՝ նյարդերիս վրա #GBBO,anger
2171,3650,2017-En-30087,@Zerfash — չեմ կարող սպասել։' Նա ասաց ուրախ և ժպտաց.,joy
2172,3658,2017-En-30831,"Google-ի կոֆեինը, որը կտրուկ երկարացնում է միջանցքը, վերականգնում է SEO-ն՝ WgJ",joy
2173,3659,2017-En-30808,"@torbalan Ես դեռ լավատեսության մի մասնիկ ունեմ։ Այն արագորեն անհետանում է, սակայն...",sadness
2174,3661,2017-En-31443,Խնդրում եմ դադարեցրեք ձեր ուրախությունը: Դա շատ նյարդայնացնում է,anger
2175,3662,2017-En-20564,"3 #tmobile #խանութներ, #օրիգինալ #note7 #հաճախորդ և զրո #արդյունք... Ի՞նչ է կատարվում տղերք։ #հաճախորդների սպասարկում #2ժամ #սպասում",anger
2176,3663,2017-En-30058,"Ես այնքան ուրախ եմ, որ հանդիպեցի @HilltopBindery նոթատետրերին: #handmade-ը կցանկանայի զրուցել ձեզ հետ: #պետք է #ուզենա #պետք #ուրախ #զարմանալի 📖🖋",joy
2177,3665,2017-En-21523,"#smackdev #ptp #սկսել, այո:",joy
2178,3666,2017-En-20414,"Իմ մտահոգությունն այն է, որ ՖԱ-ի մեծ անունն է (ինչպես Մալիկը) այլ մեծ պոտենցիալ ՖԱ-ներին կասի, որ հեռու մնան այս արտոնությունից մինչև Գասը չվերանա:",sadness
2179,3667,2017-En-30061,"Ի դեպ, ես այսօր կրում եմ այն ​​ժպիտը, որը դու ինձ պարգեւեցիր։ \n #դու #ես",joy
2180,3668,2017-En-11685,"@robert7019 @itzamadhouse @skyler12388\r\ralնաև տոնում են ՆՐԱՆՑ հավատքը, որ Հիսուսը կենդանի է դժոխքում, եռում է մի կաթսայի մեջ (իրական խայտառակություն)",anger
2181,3669,2017-En-11598,"Մի՛ նեղացիր,\nԵս ուղղակի մի բան եմ անում, որն ավելի շատ ցավ է պատճառում կյանքիդ։\n\n#հայկումարտահրավեր #վիրավորել #պոեզիա",anger
2182,3672,2017-En-31391,"@MisterSalesman @ThinkPostsDaily #ժպտալը պարտադիր չէ, որ նշանակում է քո երջանիկ լինելը: Երբեմն դա պարզապես նշանակում է, որ դու ուժեղ ես:",joy
2183,3673,2017-En-10796,630am հանդիպում Օլիմպիական տան #10golds24. #երբեք մի թողեք #հավատա #երազանք #TeamTTO #going4gold,joy
2184,3674,2017-En-11142,ԱԺ այս երեխաներն անողոք են,anger
2185,3675,2017-En-10671,Աղոթքներ & AMP; Պաշտպանություն #Շառլոտում կռվող մեր եղբայրներին և քույրերին #զայրույթ #դեմ #մեքենաների,anger
2186,3680,2017-En-10499,"Զայրույթի փողոցները 2 դժվար էր գտնել որոշ ժամանակ, և հետո Itunes-ը ներս մտավ, և տղաները վինիլ էին անում \nայն այնքան պարզ դարձրեցին",joy
2187,3682,2017-En-20480,@eugenelaverty @WorldSBK ամենայն բարիք Moto GP-ն կորցնում է շատ տաղանդավոր արշավորդին #ցնցող,surprise
2188,3683,2017-En-10434,"Ես ցուցադրեցի իմ սեփական լուսանկարը, թե ինչպիսի նարցիսիստական ​​էշ կլիներ",anger
2189,3684,2017-En-21039,Գործողությունը բոլոր հաջողության հիմնական բանալին է ~ Պաբլո Պիկասո #ոգեշնչող #մեջբերում #գործողություն #հուզում #մի բան անել #հաջողություն,joy
2190,3690,2017-En-41516,"Տղա, այ տղա: մեր աշխատանքային օրվա գրաֆիկը խենթ է: Բայց որքան էլ հոգնած լինեմ, ես անում եմ ամեն ինչ, որպեսզի Քայի դեմքի ժպիտը չմնաց:",joy
2191,3692,2017-En-20880,@Jchawes Ո՞րն է քո սիրելի #սարսափ ֆիլմը: #ուրվականների որսորդներ,fear
2192,3693,2017-En-10917,"Կարծում եմ, որ մեր պաշտպանությունն այստեղ USC-ում լավ է խաղում, մենք պարզապես պետք է մի քանի բան շտկենք հարձակման ժամանակ, և մենք կարող ենք հաղթել PAC 12-ն այս տարի:",joy
2193,3694,2017-En-40107,"Չեմ ուզում գնալ աշխատանքի, բայց փողն եմ ուզում #տխուր",sadness
2194,3695,2017-En-11053,"@JoeShennan Մինչդեռ ես և @JoshuaMurrayBM-ը առավոտյան 7.40 գնացք ենք նստում: Հուսով եմ, որ դուք իսկապես վայելում եք այդ հյուրանոցը, Շենան: #ֆուրմ",anger
2195,3696,2017-En-30339,"@PersephoneOD Նրա ուրախ ձայնը արձագանքում էր մեծ, ծանոթ տան միջով, ժպիտը ծաղկում էր իմ վարդագույն եզրերին՝ «Մայրիկ»: Ես փոխադարձեցի...",joy
2196,3697,2017-En-40823,"դուք ինքներդ ձեզ պարզելու անվերջ ճանապարհորդության մեջ եք. մի հուսահատվեք, երբ դեռ չգիտեք, թե ով եք դուք:",joy
2197,3699,2017-En-11045,Տարվա սիրված մեջբերումը մինչ այժմ @ameliameech-ն է՝ «Ես երդվեցի մաղադանոսով» 😂,joy
2198,3700,2017-En-10132,@soyoprincess նրանք ինձ նյարդայնացնում են. Նրանք և նրանց դյույմ հաստությամբ դիմակներ էին պատրաստում,anger
2199,3701,2017-En-31558,"@glacierqxeen \n\n'Ով, բարի գալուստ~։ Նա ուրախ ողջունեց.",joy
2200,3702,2017-En-10931,@danbloom1 զգուշացիր թույլ թագավորի կատաղությունից,fear
2201,3704,2017-En-20732,Մենք շատ զբաղված ենք #կոդավորելով մի ամբողջ ցանցային մենեջեր #unity3d-ի համար՝ հիմնված #steamworks ցանցի վրա: #gamedev #indiedev #3amDeadTime #սարսափ #խաղ,fear
2202,3705,2017-En-40549,"@LBardugo Start with the 3 songs in Blue Neighborhood\n1) Wild\n2)Fools\n3)Talk Me down 😭😭 #Wesper-ի համար\nՆաև,\n4)Շատ լավ: #լուրջ kaz/inej feelz",joy
2203,3707,2017-En-40471,"ՏԵՐ ԴԱՐՁՐ ԻՆՁ ՔՈ ԽԱՂԱՂՈՒԹՅԱՆ ԳՈՐԾԻՔԸ — Որտեղ ատելություն կա, թող սեր սերմանեմ — Որտեղ կա վիրավոր, ների՛ր — Որտեղ կա հուսահատություն, հույս",joy
2204,3710,2017-En-30567,Վերադարձրեք ծաղկման դարաշրջանը #NominateBunkface,joy
2205,3712,2017-En-11689,"@AshitaNoJoe55 ես @mkatju-ի մեծ երկրպագու չեմ, բայց այն, ինչ ես գտա տրամաբանական և ճիշտ... ես աջակցում եմ դրան... ոչ մեկին վիրավորելու համար",joy
2206,3713,2017-En-11434,"@RadiateZen Դա ճիշտ է, այն ընթանում է երկու ուղղությամբ: Բայց ես եղել եմ վեգանների զայրույթի վրա: Լոլ Ես անձամբ չէի դատապարտի",joy
2207,3714,2017-En-30707,Քառորդը ամեն անգամ ինձ կործանում է...,anger
2208,3715,2017-En-22123,"@curlygirlmimi գուշակությունը ձեզ փոքր և աղջիկ է դարձնում: Ես չգիտեմ, թե ինչպես է սա աշխատում: Այնուամենայնիվ, ես վախեցա: Նա այդպես է: Մի մեծ",fear
2209,3717,2017-En-10380,"Կարծես նա լսեց իմ միտքը եթերի մասին, իմ #նախկինը հենց նոր է տեղադրել #ֆեյսբուքի լուսանկար, որտեղ նա գրկախառնվում է ասված #կատվի հետ... հիմա ես ուղղակի #զայրացած եմ",anger
2210,3718,2017-En-30993,"երկրաչափության մեջ այսօր Հաննան սկսեց ծիծաղից լաց լինել, քանի որ ms. պահածոյացումն ասաց «pp» lol",joy
2211,3719,2017-En-30890,Մի կյանք ծիծաղ՝ ամուրիի մահվան գնով,joy
2212,3721,2017-En-20508,"@EurekaForbes Դուք պետք է կատակում ինձ. Ձեր ֆիրմայից Անուն պատասխանեց, երբ ես ուղարկեցի կոնտակտային տվյալները: #սարսափելի #հաճախորդիփորձառություն",anger
2213,3722,2017-En-31254,@Elliot_Eastwick-ը պարզապես հաճույք է ստանում ռեփերներից և 15 րոպե կտտացնում,joy
2214,3724,2017-En-21750,Մտածեք թագուհու պես: Թագուհին չի վախենում ձախողվելուց։ Անհաջողությունը մեծության ևս մեկ քայլաքար է: Օփրա Ուինֆրի,joy
2215,3726,2017-En-30071,"Ծիծաղելի է, որ բոլորը եկել են իմ կյանք, քանի որ իրենց դուր է գալիս, թե որքան հեռու եմ ես կենսուրախ և ինքնավստահ, կարող է ինձ ստիպել 3abla kaml fg2a kda 😂😂😂",joy
2216,3729,2017-En-10736,"Rt @yoelamite ինձ էդ մեկը պետք է հետ, էդ ամբողջ ձայնասկավառակը դժվար էր, #զայրույթ ունեցողը թռավ միջով, ոտանավոր հոսք, 1 դու դոլարի վրա ես խոսում",anger
2217,3731,2017-En-41117,Սա երբևէ անձրևով լի ամենատխուր շաբաթն էր,sadness
2218,3734,2017-En-21097,թափահարել ֆրի,fear
2219,3737,2017-En-30491,"@DKTaylorWriter Ինձ թվում էր, որ դա նույնպես ծիծաղելի էր: Բայց միգուցե նման պատահականություն չէ։ Կանաչը պետք է լինի լավատեսության պաշտոնական գույնը։",joy
2220,3738,2017-En-11597,"@Uncle_Brown22 այո, ընկեր! Գնահատե՛ք #աջակցությունը։ #Տխրահռչակ ABC-ում, տեսեք այն: #երախտապարտ",joy
2221,3740,2017-En-21236,"Գոտեմարտ, որպեսզի իմ @dontbreathe-ը միացնեք այստեղ: @WarrenTheaters #նյարդային #երկարատևում է իմ շունչը",fear
2222,3741,2017-En-11195,"@Susan_Wilde @oohincensed @TheCanary Ասում է ոչ: Մի տեսակ վիրավորվեց, որ ստիպված էիր հարցնել",anger
2223,3742,2017-En-11164,Հպարտությունն ու նախապաշարմունքը ժամանակակից օր է. Քարդաշյանների հետ քայլ պահելը - @howsyourdaybin .............Ես երբեք այսքան վիրավորված չեմ եղել իմ կյանքում,anger
2224,3743,2017-En-30038,"Այսօր ես հասա 1000 բաժանորդների YT-ում!! #ուրախ, #բարիօր, #շնորհակալ",joy
2225,3744,2017-En-41032,@MessYourself ինչու? Դուք դեպրեսիա ունեք:,sadness
2226,3745,2017-En-21224,"Այն պահը, երբ նրան բերում ես քո լավագույն ընկերոջը հանդիպելու, և դու նյարդայնանում ես: 😬😆 #ընկերոջ թեստը",fear
2227,3746,2017-En-30549,@TChudhry @fasiranjha lol @ ur caste. թեկուզ ամբողջ գյուղը մեռնի.. քո նման մասալին չի կարող չոդրի լինել:) Ուրեմն ցնծացիր մասալի :),joy
2228,3747,2017-En-40988,"Շատ օրեր, ես չգիտեմ, թե ինչի համար է իմ սիրտը բաբախում: #դեպրեսիա",sadness
2229,3748,2017-En-20797,"Պետք է արթնանամ 4 ժամից, որպեսզի վերադառնանք աշխատանքի #քունս #հուզված",joy
2230,3749,2017-En-31066,"ո՞րն է իմ բնակարանի դռան մոտ ուրախ սուլող մեկին ասելու ամենալավ ձևը, որ ես վերջ կտամ նրանց, եթե նրանք շարունակեն սուլել:",anger
2231,3751,2017-En-10591,Ես վիրավորում եմ քեզ,anger
2232,3752,2017-En-21784,-Նորմալ մարդիկ ինձ վախեցնում են*,fear
2233,3753,2017-En-41405,"@ReaganRachelle, եթե գնամ, լուրջ գումար կփչեմ, եթե դա զոհաբերություն է, որին ես պատրաստ եմ անել",fear
2234,3754,2017-En-31262,@7we4k LordDerply դրա համար: Դա նման է yugioh-ի անիմացիոն շոուների համար:,joy
2235,3755,2017-En-30578,Գնացեք հետևեք #գեղեցիկ #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #սանրվածքը #Whitegirlwednesday,joy
2236,3756,2017-En-11622,"@LethalWeaponFOX-ը խոստացավ, որ չեմ ապրի Twitter-ում, բայց @DamonkWayans + @ClayneCrawford-ը դա բերեց: @JordanaBrewster և #կատաղի գործողություն FTW:",anger
2237,3761,2017-En-22192,"Չեմ կարծում, որ ես երբևէ կվարժվեմ այս 6:30 ահազանգին 😩💤",sadness
2238,3762,2017-En-10519,@marthalyssa այո: LOL,joy
